,72703,72711,72712,72713,KFVE0
2006-05-06,8.699999809265137,7.949999809265137,7.050000190734863,7.639999866485596,6.019999980926514
2006-05-07,0,0,0,7.300000190734863,0
2006-05-08,0,0,0,0,0
2006-05-09,0,3.1600000858306885,0,0,1.2100000381469727
2006-05-10,5.760000228881836,3.8299999237060547,1.9600000381469727,2.140000104904175,1.4700000286102295
2006-05-11,10.619999885559082,3.440000057220459,4.75,5.809999942779541,3.259999990463257
2006-05-12,7,0,1.690000057220459,2.7100000381469727,0.6800000071525574
2006-05-13,0,0,0,0,0
2006-05-14,0,0,0,0,0
2006-05-15,0,0,0,0,0
2006-05-16,24.579999923706055,16.68000030517578,20.31999969482422,17.170000076293945,24.290000915527344
2006-05-17,10.729999542236328,13.529999732971191,24.479999542236328,22.489999771118164,16.649999618530273
2006-05-18,14.239999771118164,6.010000228881836,10.3100004196167,10.989999771118164,8.050000190734863
2006-05-19,19.34000015258789,14.729999542236328,13.899999618530273,12.970000267028809,15.09000015258789
2006-05-20,10.180000305175781,6.150000095367432,9.3100004196167,11.5600004196167,6.489999771118164
2006-05-21,4.809999942779541,7.599999904632568,2.940000057220459,3.319999933242798,1.3899999856948853
2006-05-22,9.100000381469727,1.0399999618530273,5.730000019073486,7.550000190734863,1.8700000047683716
2006-05-23,0,1.159999966621399,0,0.8600000143051147,0
2006-05-24,0,0,0,0,0
2006-05-25,0,1.1799999475479126,0,0,0
2006-05-26,1.1100000143051147,0.5199999809265137,0.699999988079071,0.550000011920929,1.3799999952316284
2006-05-27,0,0,0,0,0
2006-05-28,0,0,0,0,0
2006-05-29,0,0,0,0,0
2006-05-30,0,0,0,0,3.009999990463257
2006-05-31,0,3.680000066757202,2.509999990463257,2.549999952316284,4.699999809265137
2006-06-01,1.3600000143051147,0,0,0.3400000035762787,0
2006-06-02,0,0,0,0,0
2006-06-03,12.920000076293945,5.320000171661377,3.319999933242798,4.590000152587891,2.440000057220459
2006-06-04,19.389999389648438,9.90999984741211,2.319999933242798,4.119999885559082,0
2006-06-05,0,0,0,0,0
2006-06-06,0,0,0,0,0
2006-06-07,0,2.1600000858306885,0,0,2.359999895095825
2006-06-08,8.5600004196167,9.539999961853027,10.850000381469727,10.149999618530273,9.930000305175781
2006-06-09,6.300000190734863,7.25,7.920000076293945,9.260000228881836,4.400000095367432
2006-06-10,33.91999816894531,21.149999618530273,24.520000457763672,25.440000534057617,23.399999618530273
2006-06-11,16.90999984741211,6.230000019073486,11.75,17.850000381469727,4.579999923706055
2006-06-12,7.119999885559082,3,3.5899999141693115,5.960000038146973,2.1700000762939453
2006-06-13,0,0,0,0,0
2006-06-14,0,0,0,0,0
2006-06-15,0,0,0,0,0
2006-06-16,0,0,0,0,0
2006-06-17,0,0,0,0,3.200000047683716
2006-06-18,0,0,0,0,0
2006-06-19,3.319999933242798,15.449999809265137,12.770000457763672,12.170000076293945,20.25
2006-06-20,11.550000190734863,11.989999771118164,6.570000171661377,6.340000152587891,21.709999084472656
2006-06-21,0,0,2.9800000190734863,2.559999942779541,0
2006-06-22,0,5.960000038146973,2.859999895095825,0,6.71999979019165
2006-06-23,3.0199999809265137,0,2.430000066757202,3.2799999713897705,3.5299999713897705
2006-06-24,0,0,0,0,0
2006-06-25,0,0,0,0,0
2006-06-26,2.680000066757202,11.75,6.230000019073486,5.900000095367432,7.659999847412109
2006-06-27,3.609999895095825,2.700000047683716,8.470000267028809,9.029999732971191,5.829999923706055
2006-06-28,1.9700000286102295,0,2.7300000190734863,2.549999952316284,0.8600000143051147
2006-06-29,1.8899999856948853,22.979999542236328,12.4399995803833,10.329999923706055,8.979999542236328
2006-06-30,19.059999465942383,9.109999656677246,12.960000038146973,16.790000915527344,8.6899995803833
2006-07-01,0,12.319999694824219,4.739999771118164,6.139999866485596,6.269999980926514
2006-07-02,4.659999847412109,7.869999885559082,6.809999942779541,5.329999923706055,11.710000038146973
2006-07-03,0,6.130000114440918,0,0,9.979999542236328
2006-07-04,13.069999694824219,6.889999866485596,9.640000343322754,9.5600004196167,12.0600004196167
2006-07-05,6.190000057220459,0,0,3.5799999237060547,1.0700000524520874
2006-07-06,0,0,0,0,0
2006-07-07,0,0,0,0,0
2006-07-08,0,0,0,0,0
2006-07-09,0,0,0,0,0
2006-07-10,17.350000381469727,0,7.130000114440918,8.819999694824219,9.109999656677246
2006-07-11,4.710000038146973,9.380000114440918,3.700000047683716,2.3299999237060547,9.25
2006-07-12,2.6500000953674316,10.4399995803833,0,0,0
2006-07-13,1.350000023841858,3.4200000762939453,12.90999984741211,11.600000381469727,6.349999904632568
2006-07-14,0.6399999856948853,0,1.3200000524520874,1.090000033378601,1.8700000047683716
2006-07-15,0,4.159999847412109,7.340000152587891,0,13.25
2006-07-16,7.960000038146973,3.299999952316284,3.6700000762939453,4.769999980926514,4.53000020980835
2006-07-17,0,13.449999809265137,5.420000076293945,7.309999942779541,4.940000057220459
2006-07-18,0,0,4.389999866485596,3.740000009536743,4.53000020980835
2006-07-19,0,0,0,0,0
2006-07-20,0,0,0,0,0
2006-07-21,13.140000343322754,11.670000076293945,11.779999732971191,13.609999656677246,0
2006-07-22,9.270000457763672,12.109999656677246,4.869999885559082,4.900000095367432,4.039999961853027
2006-07-23,10.710000038146973,2.9800000190734863,6.570000171661377,8.479999542236328,3.2899999618530273
2006-07-24,8.229999542236328,5.130000114440918,1.7599999904632568,2.5999999046325684,1.4199999570846558
2006-07-25,20.18000030517578,5.550000190734863,5.599999904632568,7.360000133514404,9.859999656677246
2006-07-26,16.489999771118164,0,0,5.269999980926514,0
2006-07-27,0,32.86000061035156,4.510000228881836,0,25.709999084472656
2006-07-28,6.489999771118164,0,0,0,0
2006-07-29,5.840000152587891,0,2.950000047683716,3.759999990463257,6.75
2006-07-30,0,0,0,0,0
2006-07-31,0,0,0,0,0
2006-08-01,6.599999904632568,30.889999389648438,4.840000152587891,5.510000228881836,2.680000066757202
2006-08-02,4.909999847412109,0,0,3.9000000953674316,0
2006-08-03,1.840000033378601,0,0,0,0
2006-08-04,4.769999980926514,8.079999923706055,9.829999923706055,5.889999866485596,11.6899995803833
2006-08-05,0,0,0,0,0
2006-08-06,0,0,0,0,0
2006-08-07,4.940000057220459,0,10.729999542236328,6.309999942779541,14.869999885559082
2006-08-08,0,0,0,0,0
2006-08-09,0,1.6100000143051147,0,0,1.809999942779541
2006-08-10,6.889999866485596,8.329999923706055,12.069999694824219,10.350000381469727,10
2006-08-11,1.1200000047683716,3.950000047683716,0,0,1.1100000143051147
2006-08-12,2.819999933242798,0,3.3299999237060547,3.180000066757202,2.259999990463257
2006-08-13,0,0,0,0,0
2006-08-14,0.8299999833106995,2.0399999618530273,1.3899999856948853,1.0700000524520874,1.5499999523162842
2006-08-15,0.7300000190734863,6.150000095367432,3.1600000858306885,2.6500000953674316,2.2100000381469727
2006-08-16,8.039999961853027,5.269999980926514,2.7699999809265137,3.9800000190734863,1.940000057220459
2006-08-17,0,0,0,0,0
2006-08-18,0,0,0,0,0
2006-08-19,4.480000019073486,0,6.610000133514404,7.019999980926514,2.130000114440918
2006-08-20,11.270000457763672,8.5600004196167,6.239999771118164,9.119999885559082,0.7400000095367432
2006-08-21,6.559999942779541,1.7200000286102295,8.359999656677246,11.420000076293945,0
2006-08-22,0,2.690000057220459,0,0,0
2006-08-23,0,0,0,0,0
2006-08-24,0,0,0,0,0
2006-08-25,0,0,0,0,0
2006-08-26,0,0,0,0,0
2006-08-27,5.570000171661377,6.570000171661377,2.5799999237060547,3.190000057220459,3.2200000286102295
2006-08-28,3.9200000762939453,1.7999999523162842,2.6600000858306885,3.509999990463257,1.090000033378601
2006-08-29,0,0,0,0,0
2006-08-30,0,0,0,0,0
2006-08-31,0,0,0,0,0
2006-09-01,0,0,0,0,0
2006-09-02,0,0,0,0,0
2006-09-03,13.640000343322754,9.949999809265137,9.59000015258789,10.34000015258789,7.960000038146973
2006-09-04,8.630000114440918,2.1500000953674316,15.260000228881836,15.869999885559082,9.010000228881836
2006-09-05,0,0,0,0,0
2006-09-06,2.0799999237060547,0,0,0,0
2006-09-07,0,0,0,0,0
2006-09-08,0,6.610000133514404,0,0,0
2006-09-09,11.3100004196167,5.409999847412109,4.980000019073486,5.670000076293945,7.630000114440918
2006-09-10,0,0,0,0,0
2006-09-11,0,0,0,0,0
2006-09-12,0,0,0,0,0
2006-09-13,0,2.430000066757202,0,0,0
2006-09-14,0.5400000214576721,0.4699999988079071,1.0199999809265137,0.8999999761581421,0.8899999856948853
2006-09-15,0,0,0,0,0
2006-09-16,0,0,0,0,0
2006-09-17,0,0,0,0,1.0099999904632568
2006-09-18,0,0,0,0,0
2006-09-19,0,9.9399995803833,9.289999961853027,8.819999694824219,8.4399995803833
2006-09-20,8.5,0,9.380000114440918,9.789999961853027,5.5
2006-09-21,2.0299999713897705,0,3.759999990463257,2.8399999141693115,3.0799999237060547
2006-09-22,0,0,0,0,0
2006-09-23,5.980000019073486,4.690000057220459,2.619999885559082,2.880000114440918,3.440000057220459
2006-09-24,2.190000057220459,5.659999847412109,6.960000038146973,5.380000114440918,14.420000076293945
2006-09-25,0,3.309999942779541,0,0,5.619999885559082
2006-09-26,2.75,3.559999942779541,5.070000171661377,4.269999980926514,8.279999732971191
2006-09-27,0,0,0,0,0
2006-09-28,0,0,0,0,0
2006-09-29,12.930000305175781,15.180000305175781,16.399999618530273,15.479999542236328,25.600000381469727
2006-09-30,0,0,0,0,0
2006-10-01,4.71999979019165,5.980000019073486,0,0,0
2006-10-02,9.430000305175781,0,6.71999979019165,7.900000095367432,2.569999933242798
2006-10-03,0,6.199999809265137,0,0,0
2006-10-04,11.420000076293945,18.260000228881836,20.809999465942383,19.469999313354492,20.059999465942383
2006-10-05,0,0,0,0,0
2006-10-06,0,0,0,0,0
2006-10-07,0,0,0,0,0
2006-10-08,0,0,0,0,0
2006-10-09,0,0,0,0,0
2006-10-10,0,0,0,0,0
2006-10-11,0,12.760000228881836,0,0,0
2006-10-12,10.84000015258789,16.06999969482422,23.639999389648438,21.420000076293945,30.18000030517578
2006-10-13,1.7899999618530273,0,3.119999885559082,5.360000133514404,2.609999895095825
2006-10-14,0,0,0,0,0
2006-10-15,0,0,0,0,0
2006-10-16,0,0,0,0,0
2006-10-17,0,11.760000228881836,4.800000190734863,0,6.829999923706055
2006-10-18,12.619999885559082,7.269999980926514,12.65999984741211,12.279999732971191,11.300000190734863
2006-10-19,3.2899999618530273,11.710000038146973,9.880000114440918,8.920000076293945,10.579999923706055
2006-10-20,24.799999237060547,51.93000030517578,30.229999542236328,27.399999618530273,38.810001373291016
2006-10-21,14.010000228881836,7.170000076293945,15.529999732971191,17.540000915527344,12.199999809265137
2006-10-22,0,0,0,0,0
2006-10-23,6.550000190734863,3.7799999713897705,2.0999999046325684,2.569999933242798,1.0800000429153442
2006-10-24,3.0299999713897705,2.069999933242798,2.130000114440918,2.7799999713897705,1.899999976158142
2006-10-25,0.8500000238418579,1.350000023841858,0.9900000095367432,0.949999988079071,1.6299999952316284
2006-10-26,0,0,0,0,0
2006-10-27,0,0,0,0,0
2006-10-28,22.31999969482422,36.06999969482422,15,12.390000343322754,19.920000076293945
2006-10-29,14.850000381469727,7.230000019073486,11.039999961853027,17.030000686645508,3.9800000190734863
2006-10-30,0,0,0,0,0
2006-10-31,2.680000066757202,3.9600000381469727,1.9199999570846558,2.430000066757202,0.3799999952316284
2006-11-01,1.6299999952316284,0,1.2400000095367432,1.5800000429153442,0.7400000095367432
2006-11-02,3.119999885559082,0,0,0,0
2006-11-03,0,0,0,0,0
2006-11-04,0,0,0,0,0
2006-11-05,0,5.829999923706055,0,0,2.569999933242798
2006-11-06,3.140000104904175,0,2.3299999237060547,2.299999952316284,0
2006-11-07,0,1.1200000047683716,0,0,1.840000033378601
2006-11-08,10.010000228881836,9.350000381469727,7.25,6.320000171661377,7.800000190734863
2006-11-09,11.680000305175781,2.190000057220459,7.71999979019165,9.100000381469727,3.9100000858306885
2006-11-10,0,0,0,0,0
2006-11-11,3.9800000190734863,13.9399995803833,14.109999656677246,14.739999771118164,11.170000076293945
2006-11-12,15.3100004196167,6.369999885559082,14.220000267028809,15.390000343322754,10.199999809265137
2006-11-13,13.180000305175781,5.579999923706055,8.630000114440918,9.25,6.110000133514404
2006-11-14,51.11000061035156,17.8799991607666,47.529998779296875,48.5,39.400001525878906
2006-11-15,0.8600000143051147,1.2400000095367432,2.059999942779541,1.7899999618530273,1.909999966621399
2006-11-16,3.200000047683716,8.399999618530273,7.25,5.829999923706055,9.920000076293945
2006-11-17,19.600000381469727,9.270000457763672,10.5600004196167,12.25,9.630000114440918
2006-11-18,0,0,0,0,0
2006-11-19,0,3.609999895095825,0,0,3.5899999141693115
2006-11-20,0,0,1.4199999570846558,0.8600000143051147,2.2899999618530273
2006-11-21,0,0,0,0,0
2006-11-22,0,0,0,0,0
2006-11-23,0,0,0,0,0
2006-11-24,0,0,0,0,0
2006-11-25,0,0,0,0,0
2006-11-26,0,0,0,0,0
2006-11-27,3.490000009536743,1.899999976158142,3.0899999141693115,4.210000038146973,2.0799999237060547
2006-11-28,0,1.8300000429153442,0,0,5.090000152587891
2006-11-29,1.850000023841858,3.569999933242798,2.950000047683716,2.4100000858306885,5.039999961853027
2006-11-30,3.5999999046325684,15.149999618530273,5.079999923706055,3.859999895095825,10.90999984741211
2006-12-01,14.430000305175781,14.880000114440918,11.680000305175781,11.180000305175781,11.979999542236328
2006-12-02,10.359999656677246,2.140000104904175,5.449999809265137,8.949999809265137,2.3299999237060547
2006-12-03,0,4.539999961853027,2.0999999046325684,2.7799999713897705,0.7900000214576721
2006-12-04,3.619999885559082,2.0199999809265137,1.9900000095367432,1.8300000429153442,0
2006-12-05,0,0,0,0,0
2006-12-06,1.409999966621399,5.510000228881836,0.9800000190734863,0.3499999940395355,1.340000033378601
2006-12-07,1.5199999809265137,0,1.2599999904632568,1.0499999523162842,1.159999966621399
2006-12-08,2.4600000381469727,0,0,0,0
2006-12-09,0,0,0,0,1.0700000524520874
2006-12-10,0,0,0,0,0
2006-12-11,0,0,0,0,0
2006-12-12,0,0,0,0,0
2006-12-13,5.340000152587891,2.4700000286102295,2.6700000762939453,2.25,2.1600000858306885
2006-12-14,0,0,0,0,0
2006-12-15,0,0,0,0,0.47999998927116394
2006-12-16,0,0,0,0,0
2006-12-17,0,0,0,0,0
2006-12-18,1.6299999952316284,0,0,0,0
2006-12-19,0,0,0,0,0
2006-12-20,0,0,0,0,0
2006-12-21,0,0,0,0,0
2006-12-22,0,4.139999866485596,0,0,0
2006-12-23,18.65999984741211,18.209999084472656,19.780000686645508,16.34000015258789,18.209999084472656
2006-12-24,0,0,0,0,0
2006-12-25,0,0,0,0,0
2006-12-26,6.289999961853027,11.390000343322754,8.9399995803833,7.050000190734863,10.710000038146973
2006-12-27,0,0,0,0,0
2006-12-28,0,0,0,0,0
2006-12-29,0,0,0,0,0
2006-12-30,0,0.47999998927116394,0,0,0
2006-12-31,0,0,0,0,0
2007-01-01,4.769999980926514,4.860000133514404,3.4200000762939453,3.559999942779541,2.6500000953674316
2007-01-02,1.1100000143051147,0,0.9100000262260437,0,0.5299999713897705
2007-01-03,0,0,0,0,0
2007-01-04,0,1.7799999713897705,0,0,0
2007-01-05,7.460000038146973,6.260000228881836,5.760000228881836,5.46999979019165,5.909999847412109
2007-01-06,13.739999771118164,6.190000057220459,11.359999656677246,11.180000305175781,10.899999618530273
2007-01-07,0,3.859999895095825,0,0,1.4299999475479126
2007-01-08,16.389999389648438,12.789999961853027,14.279999732971191,13.880000114440918,12.949999809265137
2007-01-09,0,0,0,0,0
2007-01-10,0,0,1.4600000381469727,1.5399999618530273,1.409999966621399
2007-01-11,0,0,0,0,0
2007-01-12,1.7300000190734863,3.130000114440918,1.840000033378601,0.5699999928474426,2.259999990463257
2007-01-13,0,0,0.38999998569488525,0,0.800000011920929
2007-01-14,0,0,0,0,0
2007-01-15,7.239999771118164,9.550000190734863,5.539999961853027,5.619999885559082,6.03000020980835
2007-01-16,2.0299999713897705,0,2.680000066757202,3.7899999618530273,0
2007-01-17,0,0,0,0,0
2007-01-18,0,0,0,0,0
2007-01-19,13.390000343322754,0,6.349999904632568,6.829999923706055,2.619999885559082
2007-01-20,0,0,0,0,0
2007-01-21,0,0,0,0,0
2007-01-22,0,0,0,0,0
2007-01-23,0,0,0,0,0
2007-01-24,0,0.5199999809265137,0.4699999988079071,0,0.8999999761581421
2007-01-25,0,0,0,0,0
2007-01-26,0,0,0,0,0
2007-01-27,0,0,0,0,0
2007-01-28,0,0,0,0,0
2007-01-29,0,0,0,0,0
2007-01-30,0,0,0,0,0
2007-01-31,0,0,0,0,0
2007-02-01,0,0,0,0,0
2007-02-02,6.150000095367432,7.559999942779541,3.930000066757202,3.680000066757202,4.329999923706055
2007-02-03,6.570000171661377,2.430000066757202,5.320000171661377,5.159999847412109,3.8399999141693115
2007-02-04,0,0,0,0,0
2007-02-05,0,0,0,0,0
2007-02-06,0,0,0,0,0
2007-02-07,0,0,0,0,0
2007-02-08,0,0,0,0,0
2007-02-09,0,0,0,0,0
2007-02-10,0,0,0,0,0
2007-02-11,0,0,0,0,0
2007-02-12,0,0,0,0,0
2007-02-13,0,0,0,0,0
2007-02-14,20.860000610351562,35.41999816894531,22.25,21.190000534057617,23.020000457763672
2007-02-15,8.520000457763672,6.710000038146973,11.829999923706055,16.700000762939453,4.690000057220459
2007-02-16,0,0,0,0,0
2007-02-17,0,2.4200000762939453,0,0,0
2007-02-18,0,3.2200000286102295,0.5899999737739563,0.6000000238418579,1.5399999618530273
2007-02-19,0,0,0,0,0
2007-02-20,0,1.1799999475479126,0,0,0
2007-02-21,0,0,0,0,0
2007-02-22,0,0,0,0,0
2007-02-23,0,0,0.9800000190734863,0.4300000071525574,1.850000023841858
2007-02-24,0,0,1.559999942779541,0.6600000262260437,0
2007-02-25,0,0,0,0,0
2007-02-26,0,0,0,0,0
2007-02-27,0,0,0,0,0
2007-02-28,0,0,0,0,0
2007-03-01,0,0,0,0,0
2007-03-02,11.100000381469727,23.93000030517578,13.949999809265137,12.1899995803833,13.829999923706055
2007-03-03,5.880000114440918,4.329999923706055,5.860000133514404,7.150000095367432,2.2899999618530273
2007-03-04,0,0,1.9700000286102295,2.299999952316284,0.7300000190734863
2007-03-05,0,0,0,0,0
2007-03-06,0,0,0,0,0
2007-03-07,0,0,0,0,0
2007-03-08,0,0,0,0,0
2007-03-09,0,0,0,0,0
2007-03-10,4.010000228881836,0,1.5199999809265137,1.840000033378601,0.9399999976158142
2007-03-11,2.5999999046325684,0,0,0,0
2007-03-12,0,0,0,0,0.9599999785423279
2007-03-13,0,0,0,0,0
2007-03-14,3.4600000381469727,12.649999618530273,6.340000152587891,5.190000057220459,4.610000133514404
2007-03-15,8.699999809265137,4.349999904632568,6.429999828338623,8.229999542236328,2.069999933242798
2007-03-16,12.5,19.690000534057617,8.289999961853027,9.34000015258789,9.720000267028809
2007-03-17,54.13999938964844,30.059999465942383,51.09000015258789,51.040000915527344,39.959999084472656
2007-03-18,5.579999923706055,0,3.1700000762939453,3.369999885559082,0
2007-03-19,0,4.579999923706055,0,0,1.3700000047683716
2007-03-20,3.2100000381469727,1.3799999952316284,4.199999809265137,2.990000009536743,3.990000009536743
2007-03-21,0,0.8999999761581421,0,0,0
2007-03-22,1.2899999618530273,2.2799999713897705,1.2100000381469727,0.029999999329447746,3.1600000858306885
2007-03-23,0,0,0,0,0
2007-03-24,0,0,0,0,0
2007-03-25,0,0,0,0,0
2007-03-26,0,1.5,0,0,0
2007-03-27,0,0,0,0,0
2007-03-28,0,0,0,0,0
2007-03-29,0,0,0,0,0
2007-03-30,0,0,0,0,0
2007-03-31,0,0,0,0,0
2007-04-01,0,0,0,0,0
2007-04-02,3.9000000953674316,8.180000305175781,4.96999979019165,4.590000152587891,3.240000009536743
2007-04-03,2.309999942779541,0,2.4100000858306885,2.8299999237060547,0.25
2007-04-04,0,11.800000190734863,0,0,0
2007-04-05,26.65999984741211,17.3700008392334,25.770000457763672,23.81999969482422,24.829999923706055
2007-04-06,3.819999933242798,1.4500000476837158,3.7699999809265137,3.4000000953674316,2.7200000286102295
2007-04-07,0,0,0,0,0
2007-04-08,0,7.340000152587891,2.509999990463257,2.180000066757202,3.4600000381469727
2007-04-09,1.690000057220459,0,0,1.4500000476837158,0
2007-04-10,0,0,0,0,0
2007-04-11,0,0,0,0,0
2007-04-12,11.65999984741211,21.350000381469727,7.75,9.210000038146973,7.46999979019165
2007-04-13,17.5,6.440000057220459,15.6899995803833,16.780000686645508,11.020000457763672
2007-04-14,4.420000076293945,0,1.899999976158142,3.069999933242798,0
2007-04-15,0,9.25,0,0,0
2007-04-16,28.139999389648438,19.530000686645508,15.84000015258789,17.75,13.619999885559082
2007-04-17,10.220000267028809,6.03000020980835,3.6600000858306885,6.269999980926514,0
2007-04-18,0,0,0,0,0
2007-04-19,0,0,0,0,0
2007-04-20,0,0,0,0,0
2007-04-21,0,0,0,0,0
2007-04-22,0,0,0,0,0
2007-04-23,0,1.3200000524520874,0,0,0
2007-04-24,0,0,0.7400000095367432,0.5299999713897705,0
2007-04-25,0,0,0,0,0
2007-04-26,0,0,0,0,0
2007-04-27,3.5299999713897705,6.940000057220459,3.5299999713897705,2.9700000286102295,5.119999885559082
2007-04-28,2.740000009536743,3.809999942779541,2,2.6700000762939453,1.7000000476837158
2007-04-29,3.990000009536743,5.269999980926514,1.4800000190734863,1.9900000095367432,1.9800000190734863
2007-04-30,4.28000020980835,13.9399995803833,5.460000038146973,5.139999866485596,6
2007-05-01,1.909999966621399,0,2.0999999046325684,3.2200000286102295,0.8500000238418579
2007-05-02,0,0,0,0,0
2007-05-03,0,0,0,0,0
2007-05-04,0,0,0,0,0
2007-05-05,1,0,0,0,0.5600000023841858
2007-05-06,0,0,0,0,0
2007-05-07,0,0,0,0,0
2007-05-08,0,0,0,0,0
2007-05-09,0,0,0,0,0
2007-05-10,0,0,0,0,0
2007-05-11,4.889999866485596,4.360000133514404,5.309999942779541,3.990000009536743,1.4700000286102295
2007-05-12,0,0,0,0,0
2007-05-13,0,0,0,0,0
2007-05-14,0,1.25,0,0,0
2007-05-15,2.9600000381469727,1.7000000476837158,2.6700000762939453,2.5199999809265137,2.549999952316284
2007-05-16,12.720000267028809,9.539999961853027,0,0,0
2007-05-17,8.229999542236328,0,2.9000000953674316,4.099999904632568,0
2007-05-18,12.149999618530273,5.960000038146973,9.920000076293945,8.779999732971191,6.920000076293945
2007-05-19,6.460000038146973,5.679999828338623,6.150000095367432,8.170000076293945,3.5399999618530273
2007-05-20,5.78000020980835,16.690000534057617,12.420000076293945,11.329999923706055,16.459999084472656
2007-05-21,1.0499999523162842,0,2.0199999809265137,2.690000057220459,0
2007-05-22,0,0,0,0,0
2007-05-23,0,0,0,0,0
2007-05-24,0,0,0,0,0
2007-05-25,0,0,0,0,0
2007-05-26,0,0,0,0,0
2007-05-27,9.220000267028809,10.119999885559082,8.399999618530273,9.109999656677246,6.880000114440918
2007-05-28,11.359999656677246,0,15.34000015258789,14.239999771118164,9.5600004196167
2007-05-29,0,0,0,0,0
2007-05-30,1.2699999809265137,5.070000171661377,0,4.059999942779541,0
2007-05-31,0,0,0,0,0
2007-06-01,0,0,0,0,0
2007-06-02,0,0,0,0,0
2007-06-03,0,0,0,0,0
2007-06-04,10.109999656677246,12.680000305175781,7.010000228881836,5.559999942779541,10.300000190734863
2007-06-05,9.170000076293945,18.530000686645508,10.65999984741211,9.350000381469727,19.68000030517578
2007-06-06,2.75,0,0,4.389999866485596,0
2007-06-07,0,0,0,0,0
2007-06-08,0,0,0,0,0
2007-06-09,0,2.880000114440918,0,0,16.399999618530273
2007-06-10,0,0,0,0,0
2007-06-11,0,0,0,0,0
